1.935243506916343309e-02 3.670520372559694933e-02 1.691276028350488167e-02 6.831071703328681077e-02 7.255285843872599609e-03 7.204117800121460080e-01 3.189517114429341049e-02 8.737944337557659868e-02 1.177720351255921553e-02
1.199656726002188215e-02 2.010632550347194736e-01 7.944698237211605951e-02 4.101617117181541872e-01 2.024966540180440228e-02 1.748365588970686724e-01 6.768502050988525927e-03 4.283766353504981500e-02 5.263909373007700371e-02
1.394979598959614079e-03 3.697766526262027779e-03 9.036203197181341684e-01 7.367704645598001367e-02 3.650437778739332000e-03 1.618160623943737386e-03 6.635100860186098461e-04 5.053363773658369959e-03 6.624415438304147134e-03
6.063028142045528155e-04 3.288982186965729113e-03 9.428616141044064980e-01 3.837314926532782444e-02 1.777790426510674664e-03 1.086730848887289833e-03 5.947183280734664665e-03 3.480715229901715831e-03 2.577531843061152232e-03
3.042940671335112035e-02 3.277586128467476767e-01 1.942912195619250215e-01 1.715148116330486860e-01 7.872929506456440019e-02 4.512267515347510166e-02 5.477534120862528194e-02 2.783485123076772164e-02 6.954378658749507669e-02
1.584306173033882617e-02 2.451028813992903871e-02 7.994693167842561454e-01 1.440144374096393176e-01 2.820751388176640818e-03 2.813199532745865820e-03 1.142913037089064200e-03 3.624415219066869000e-03 5.761616758758155050e-03
9.502801169185955132e-03 1.553268097517856473e-02 7.268040245113438491e-01 2.198818535994114531e-01 4.182576203848016941e-03 1.145441482643263197e-02 3.437387670500546659e-03 4.303986121774113459e-03 4.900274922324835900e-03
3.369746458476090278e-03 8.533908458215957449e-01 2.593310795034507385e-02 2.596493490461633871e-02 2.293550553142201590e-02 1.091832927497052470e-02 2.376660113315366002e-02 1.615021248128974823e-02 1.757071644413086067e-02
1.214843054633320610e-02 6.909807850924066901e-03 8.992102075219553237e-02 7.137302646650732774e-01 5.260537377889573825e-03 2.032376901418355905e-02 1.432182209904788762e-02 9.497964026549626793e-02 4.240470742885667221e-02
4.403977658480386428e-03 1.273445832652501594e-02 9.008493641753230474e-02 1.891087212403903539e-01 2.262263693680321118e-03 3.244968744741172362e-02 1.662635590854252138e-02 6.369443105954265549e-01 1.538528871201079971e-02
3.439617139929930338e-03 1.115074060138331567e-02 5.224134919487524176e-01 4.394223545538843423e-01 6.033173356426673947e-03 5.450445136005849754e-03 2.175770726927018194e-03 2.447699002491611313e-03 7.466707534198859138e-03
9.398438334005958152e-04 1.697573444280620625e-01 8.076962969092120748e-01 7.537213592504400650e-03 1.741614136267049997e-03 4.604029364982212789e-03 3.002218847183151830e-03 1.317819791717528581e-03 3.403619096670944776e-03
5.827165069847442536e-03 9.443770255377768180e-03 3.739090465302729038e-01 5.920353336559531776e-01 2.257888896456253843e-03 2.735085862046251603e-03 9.559673374701982201e-04 4.915420648702655167e-03 7.920321743873349335e-03
9.020023610461596481e-03 1.876515521133577044e-02 9.570149606556524469e-02 6.874123856141367561e-02 8.328206123361960728e-03 7.497510064036501110e-01 2.096396903848642482e-02 1.273249398643809017e-02 1.599641099928714866e-02
5.104420034915203679e-03 6.567452643504612109e-01 1.703801244696595829e-01 1.746079260559262394e-02 4.221501289816357444e-03 1.026478998914124724e-01 7.027238969308427681e-03 1.803756802342737151e-02 1.837519036540664202e-02
4.304467213252317036e-03 9.551526076735494808e-02 2.047227941018300856e-02 8.340952013905166273e-01 7.123279459251959100e-03 9.492830567416791349e-03 3.690922231444141756e-03 5.249496332779535895e-03 2.005626262780051822e-02
2.139496371657298099e-02 2.054232833871452030e-02 4.393925090786524601e-01 3.144297213684416059e-01 2.032690692398924845e-02 3.741276801608432734e-02 5.507303741151283599e-02 3.066422503044484091e-02 6.076354011558714185e-02
3.879509820448962735e-04 9.752649882631290925e-04 7.280462231908698678e-01 3.068319556653982191e-02 1.063923368297043075e-03 2.045811809838031792e-01 1.979417959725679119e-02 6.018942950823333478e-03 8.449138372102043756e-03
2.465204953440723948e-02 7.548727202097900435e-02 2.715324020327091747e-01 1.641104225028005847e-01 4.003434209917038911e-01 2.484192364145756254e-02 1.342921317615903762e-02 1.129124079735719342e-02 1.431205530242625132e-02
5.350954147580826679e-03 3.122697105206214546e-02 7.343778868112356140e-01 1.092417237126152851e-01 1.055027687959015151e-02 2.258652867122015045e-02 4.647299699119215172e-02 2.837879356192583424e-03 3.735478237831109383e-02
3.339680927673150355e-03 7.261537194558334574e-02 4.526697987648071186e-01 8.668156867904797114e-02 2.626574990695406363e-03 3.542225311883828720e-01 1.579184973315487421e-03 2.067113626018127551e-02 5.594152270313314940e-03
9.439151589695618516e-03 7.416136069518150173e-03 7.062050466422734041e-02 1.482038853443496951e-01 7.556588599024637032e-02 9.563099214910140977e-02 1.156276978002879555e-02 5.476612026232734465e-01 3.389947178955906443e-02
2.441925762489956797e-01 2.965795395229488263e-03 6.447992300940845745e-01 9.983877129504525882e-02 6.420987756237812568e-04 6.075079771513481946e-04 8.686706715977602494e-04 3.278233418032909475e-04 5.757526200468807143e-03
4.009857023591581297e-03 3.882230331823467544e-03 9.071811747723383945e-01 5.959452640308599003e-02 2.200908525616357414e-03 2.598408061338735274e-03 2.818208898711174921e-03 3.024749246362346509e-03 1.468993673713186142e-02
5.687256813501693001e-03 1.164988599467023239e-01 7.327572586565337387e-01 1.055668862747900505e-01 9.025060962875319087e-03 6.533200071290677646e-03 1.132223172281706389e-03 7.129384956591012894e-03 1.566986914543347029e-02
2.670437628602286353e-02 7.941276068566436308e-01 1.335579371548109850e-01 1.350689878120458175e-02 2.981606056311731680e-03 8.176856617560146825e-03 3.990960604992702630e-03 4.027892730176041089e-03 1.292586491227740685e-02
3.177915672858473012e-02 4.654229060065262491e-02 7.924052139402004702e-02 7.824680532202617569e-03 7.562935580694487951e-03 7.926212715280737120e-01 5.550837808045176215e-03 2.277898944111627147e-02 6.099316386610545253e-03
3.221591801676605693e-02 8.337605427284218162e-01 9.839395979055999553e-02 9.666831951981605386e-03 1.013653253717994307e-02 4.301414597818567151e-03 2.485762108294659132e-03 4.193207682450357521e-03 4.845830586527073193e-03
1.268875970377121576e-01 6.660289187747119311e-01 1.588062031367029614e-01 4.615662521857079661e-03 2.639957745579595699e-02 4.233761350487651003e-03 8.738608805468018811e-04 2.791810208191567323e-03 9.362608633993919557e-03
1.138892113615935743e-03 7.040347641353014718e-03 6.266024957476231672e-01 3.587353567268419807e-01 6.042916456353034311e-04 7.993856461447851423e-04 1.989662571612383409e-03 8.900243916146815485e-04 2.199543515558595799e-03
2.528823558267429689e-02 7.397234646186681695e-02 4.639127037824075650e-02 2.754427768719542799e-02 1.114128059235691345e-02 3.248245707003259430e-01 3.829435966280619712e-03 4.554214791899854342e-01 3.158710344107377999e-02
2.180081048181675175e-03 8.198230359005092074e-03 2.865041884849205411e-01 6.859365553694695139e-01 2.468496328381013499e-03 1.391491961507662243e-03 6.095807866587187387e-03 3.842495841696060097e-03 3.382652740251331034e-03
1.994336322087135807e-02 5.523815371409107958e-03 1.775474508372756194e-02 8.426494044900998404e-01 4.735129920515804280e-02 2.103479922257819879e-02 3.054507579172655723e-02 6.022913302127136208e-03 9.174584312302312000e-03
5.443940602478024478e-03 6.992338914250256776e-02 3.503387388269473268e-01 5.312811343984842338e-01 5.391297527773354289e-03 6.651449356986102388e-03 5.875119590833326536e-03 1.374745770394634505e-02 1.134747285004872146e-02
5.996383680563946439e-03 4.472748880321919009e-03 9.103064703899541588e-01 6.811155268387128481e-02 1.569324707503252578e-03 1.200025604071740942e-03 3.138402424641714792e-03 1.694904187356206186e-03 3.510187441715917865e-03
3.987332519763720461e-03 1.877380834045378269e-02 7.365990743430216037e-02 5.062615911191201828e-02 4.991218924893725366e-03 8.304176644538738272e-02 2.850474422898498922e-02 7.189703447986717233e-01 1.744471819563040565e-02
9.234469223196638613e-03 7.906650384135197052e-03 9.002562354975376380e-01 4.238829625479577368e-02 2.855085062120072802e-03 1.128673817110937595e-02 1.270968824010935147e-03 1.380944733416286652e-02 1.099210924893156277e-02
3.070650350462287292e-01 4.352699116255328571e-01 3.249366650143090118e-02 7.745207223296800281e-02 2.425146692793355915e-02 2.047609777576987061e-02 6.632399056643438484e-02 7.660904193925827284e-03 2.900685512977587213e-02
1.707055619285366421e-02 5.838141857127464307e-02 3.895601343735750205e-02 8.036343519312125760e-01 1.843019323131295933e-02 1.593641684044931270e-02 6.140305027449431165e-03 5.450357927666520282e-03 3.600038684042328185e-02
1.190522660570313574e-03 2.074645414208207278e-02 9.106320846139711600e-01 3.896455722525457577e-02 1.118917383691327670e-02 7.972528488901084107e-03 1.169845833384444657e-03 3.838053460737598371e-03 4.296779738185609564e-03
1.792577986241941645e-02 4.073218709688887496e-02 6.453871945439224045e-02 1.871313544228609127e-01 6.602529107144652354e-01 8.713121148181898062e-03 3.175751176357123010e-03 3.802343684390747328e-03 1.372783244004354385e-02
1.093778239919156875e-02 6.465200742536088112e-03 8.614841812027220769e-01 3.196550886479358755e-02 5.596737127346180542e-03 7.836071395896655745e-03 5.425998816574283470e-03 1.946370086801933481e-03 6.834214936413766928e-02
7.846917582264172769e-03 9.132484925936256229e-03 9.186914967632218987e-02 7.352839511927301668e-03 3.767130712522179757e-03 6.809695214091474602e-01 5.645574351120260376e-02 1.345295912887739254e-01 8.076621381903893032e-03
7.522225482559144125e-03 8.931721643500849933e-03 9.275123550096910918e-01 3.160231367470957980e-02 6.568180260558628344e-03 2.924178180795938917e-03 1.976853464144627016e-03 3.365116426265802631e-03 9.597055857774251103e-03
6.948213902265647571e-03 1.728702560154761134e-02 6.681212193895593732e-01 2.835191851091604098e-01 4.132672636584709853e-03 1.667526988732819697e-03 3.714803542324759782e-03 8.321108681691568448e-03 6.288244148133131754e-03
1.824210363039175482e-03 3.859751977768999254e-03 8.235219466558476586e-01 1.552351821990194947e-01 3.062559235880832516e-03 4.335520631315166636e-03 2.542979221813447717e-03 1.480322487457184488e-03 4.137527227858155306e-03
1.360802804837783590e-03 2.016751440965150032e-03 3.268683341054299252e-01 6.536168325462280437e-01 3.441781610678450176e-03 2.829166618387058720e-03 6.842273252524147704e-04 3.050828333253778092e-03 6.131275214967416530e-03
7.963708153151283654e-04 6.568441374061398386e-02 2.136510132852914301e-01 3.423924494973390464e-02 1.769531544313188241e-03 9.717883019525898336e-02 1.199579211454793182e-01 4.378104623239611470e-01 2.891221200003293162e-02
1.033938976712580043e-03 1.114476887276698129e-02 9.468031759834685257e-01 2.295366265420024574e-02 2.259090154551970670e-03 1.790274022238967947e-03 2.617641082958868052e-03 3.521721686814132703e-03 7.875726566287705524e-03
5.864324144758799040e-01 2.997656295542400900e-02 6.508848656858390314e-02 7.402209170640583480e-02 1.748916477813910325e-02 1.673141246043944805e-02 1.461629397058865076e-01 1.899771045509170142e-02 4.509921689414966156e-02
3.925329308639742554e-02 4.225077402081731798e-02 1.264218399177306773e-01 6.409077550060757744e-01 1.590255501142410002e-02 9.850220788632464697e-02 3.628728378958556711e-03 1.905006545105115620e-02 1.408278124122031537e-02
7.741360302655183982e-03 8.808232552057608522e-02 1.040045333411186157e-01 4.989766721250963113e-03 3.704875265137220174e-03 7.644782544461187213e-01 5.343562006999529046e-04 1.311563737820471698e-02 1.334889082423857364e-02
1.341061958110195164e-02 2.428771404381125515e-02 7.291289945694021113e-02 7.379456603103790036e-01 2.379396963489346234e-02 6.223589134249875310e-02 2.622016134244843297e-02 2.024135982133684619e-02 1.895172446658999893e-02
8.925763801840522205e-02 2.270426019552037877e-01 9.553807660144565672e-02 1.411521740474592501e-01 5.713421179892328242e-03 2.414323296681900877e-01 8.916133877634502269e-02 9.001732801681817941e-02 2.068509173624052955e-02
5.822284024147845669e-03 1.480302964224484638e-02 9.627363133152619934e-01 4.138829690660620828e-03 2.293613985055475892e-03 1.046896572583840869e-03 1.201629961958565170e-03 2.123426065255962399e-03 5.833976742830808415e-03
2.379980912678777462e-03 1.291820479525134825e-02 1.115316764529050986e-01 7.873867634572129237e-01 3.851959502845141246e-03 3.972086785859562860e-03 6.454647837018197276e-02 5.975819897574586974e-03 7.437029825490752526e-03
7.850447429482893674e-03 6.372489187600793858e-02 8.135241919338739303e-01 4.303654814697001341e-02 2.160360028392813159e-02 1.718619399587107202e-02 1.965279090202465273e-02 8.109994446161615175e-03 5.311340985679894808e-03
8.791615914360981915e-03 5.645789774913732850e-02 1.892660286659190311e-02 7.149558706319350532e-02 2.330753515002663857e-03 7.592048733400936777e-01 3.395367557891636190e-02 1.300008575225088114e-02 3.583890822045279062e-02
7.789880198998497263e-03 1.143622791630631436e-01 1.852570535428935475e-02 1.308806072080408688e-02 5.706212846414269839e-03 8.097853889776341907e-01 6.037889366770516145e-03 7.632985758135597820e-03 1.707159761389039423e-02
1.281113458795090330e-02 1.791682719550510144e-02 1.714342925983198263e-01 7.960230286876482375e-02 4.929936621499830807e-02 2.244653779313308672e-01 2.540990286276286758e-01 1.798731016009507966e-01 1.049856837455060560e-02
1.235593367534018952e-03 4.756258692549937724e-03 8.981941424713779654e-01 8.592804254120994800e-02 2.430153132858115135e-03 7.464787025202801940e-04 9.641072868953722225e-04 8.004837253915998143e-04 4.944740079662677049e-03
2.716437846144923157e-03 5.735212594893765274e-03 1.037734410608048413e-01 2.075392912125496522e-02 6.458188952648787236e-03 1.271780953613580768e-02 6.775541987344521622e-02 7.765760788230642309e-01 3.513482191607408822e-03
7.844814912877775409e-03 1.809388314187044752e-02 9.265467345951341471e-01 2.722817607401512019e-02 3.072980103070003816e-03 2.830494849462295882e-03 3.089566370455660259e-03 4.877852463261729554e-03 6.415497489852849296e-03
7.758468359336870290e-03 2.085649853350867236e-02 2.558677566092396050e-01 6.740521679701951818e-01 1.278845055782013539e-02 4.533145985092386712e-03 5.006226408766469363e-03 1.037700852188718804e-02 8.760277054153570858e-03
2.118335132007048704e-02 1.488111580775864848e-02 8.969033801007337825e-01 4.964937459352031235e-02 5.300984692352532848e-03 1.497762980681122385e-03 1.629118345746242980e-03 4.015633012087653150e-03 4.939279147049219568e-03
1.662093731453415536e-03 5.299536056830776026e-02 4.441307343130845853e-01 3.049414364238883096e-02 2.157150426182787017e-03 1.488709959052493884e-02 2.228987198753217824e-01 9.860706789030616870e-02 1.321676299624297835e-01
2.326665307319604123e-02 5.642593127137370684e-02 2.264592029533608539e-02 8.331029136865069074e-01 9.935872754715632110e-03 8.826080324010377592e-03 2.831634604668527982e-02 4.619611059361021337e-03 1.286067148881498388e-02
1.934549994519071392e-01 1.617921441050946540e-01 3.906104399651626480e-01 4.467734487936955018e-02 3.828607700529998523e-03 5.207052761595527823e-02 5.440083007261513337e-02 6.554886897030784421e-02 3.361623723905780847e-02
3.345065633896220168e-03 1.957707317816434478e-02 8.936401920784506903e-01 5.293021894647485098e-02 4.247856008395054991e-03 5.604830910320065737e-03 2.800259609453046878e-03 8.284366274115740128e-03 9.570137360730038983e-03
3.270202693746852764e-03 1.040616872618943950e-01 6.872117723379636001e-01 7.932371901982356033e-02 2.234592716670600471e-02 3.761679544936772333e-03 5.964891828629557274e-02 1.133144970132992334e-02 2.904464398730331395e-02
8.009395739566047556e-01 1.102790979781018491e-02 5.014107277745031427e-02 1.037195776233940797e-01 4.795360655354267629e-03 1.754125055366648894e-02 2.775283439431774739e-03 2.178669017295233653e-03 6.881302178993052750e-03
3.131797918662775591e-03 1.911364294744482412e-02 9.022124029949101232e-01 4.177460300178308800e-02 6.896872385172265682e-03 5.805287001798991632e-03 7.234249137978153096e-03 8.864492507969530879e-03 4.966652104280490712e-03
1.472855956254395804e-02 7.494042728360500623e-03 3.041578165841621328e-01 6.422995496758233669e-01 1.291324862433987364e-02 1.519626829246194331e-03 2.480033440913661028e-03 2.160905469331120266e-03 1.224621708527909997e-02
1.308715470122700109e-03 1.972784951756431995e-02 3.545292388718256360e-01 6.052683205366957697e-01 6.050409876520947486e-03 3.498757585980313660e-03 3.383416726861493938e-03 1.982159330153018470e-03 4.251132084275685737e-03
6.316091991311787238e-03 4.398714826680368700e-02 3.742202012545713108e-02 8.488894332404575138e-01 1.187093890627237414e-02 2.906056582902451918e-02 3.409591338652550457e-03 9.613187023689812732e-03 9.431023278330544560e-03
3.875487893761523500e-03 2.202749575654411231e-03 8.517249096045939050e-01 1.224006838066099556e-01 4.415922859906473361e-03 1.751861630050452088e-03 6.009014918840602584e-03 3.666141905744362689e-03 3.953227804838419998e-03
2.320954824558033730e-02 1.650572380734013217e-02 6.892129006941984937e-01 2.208442347562430130e-01 3.208005524466714300e-03 1.458174059058757466e-02 1.209751379390639576e-03 1.550893328599755108e-02 1.571916171619550107e-02
3.108451459351865287e-01 3.743943149032625817e-01 1.184130214933453995e-01 5.978383642631616979e-02 6.359262980013036248e-02 3.780958485248907958e-03 1.713366003868243420e-02 9.033590971793839172e-03 4.302284194603376438e-02
2.992777609971198835e-02 2.503878733030041603e-01 1.770600988275054105e-02 8.509235609954338142e-02 5.920587885257180272e-01 5.050921090439074515e-03 6.786784408885315929e-03 5.460699623428611101e-03 7.528790966518895782e-03
1.405572635298928674e-01 3.417297470180137298e-01 3.195923026997305461e-01 1.358911470081958228e-01 1.371577977738083244e-02 8.752426132625258648e-03 5.204803994043874157e-03 8.212467573453957267e-03 2.634406226666309928e-02
1.876569374866823847e-02 1.855068183749070398e-01 1.734852024828163197e-01 8.193178765696336463e-02 2.241930310800259799e-02 1.104105450770110214e-01 4.896463478191986213e-02 5.726230294314269692e-02 3.012537118265689040e-01
4.825662458885096248e-03 6.373984306886076867e-01 2.882817111746309724e-01 5.150541660611982625e-02 3.876612514924267054e-03 2.668174270624906318e-03 2.521917600137042748e-03 5.623283816064102332e-03 3.298790870006188848e-03
8.917544620760489357e-03 1.611121545104370334e-01 1.130627186163268849e-01 7.283250856533372668e-03 8.746586591567134458e-03 5.228534886221616190e-02 8.279481253914515448e-02 5.305677172685012710e-01 3.522986613451256632e-02
3.194560020924527236e-03 1.459008295075404915e-02 9.755920534740007699e-02 8.407756437169778829e-01 1.412323979875098430e-03 2.936261913339622415e-02 1.299017152296736170e-03 2.508881063007658684e-03 9.297666635367778792e-03
1.295307599286854832e-03 4.167740266786025202e-03 9.450969933283355218e-01 4.221262776185730897e-02 9.134382696255188838e-04 5.097386384390292140e-04 9.316024051256165551e-04 5.079860162069456007e-04 4.364565714337227328e-03
1.560061578751257162e-03 5.269130607086374152e-01 3.303147994595406201e-01 7.261667982745095840e-02 2.080681906797330477e-02 6.289052862810770583e-03 2.659497728336049360e-02 4.715447480518419540e-03 1.018910173095676809e-02
